"","ObservedDate","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"1698","9/17/2018","PA",2018,260,"11/7/2017","9/22/2014",314,1456,3
"1699","9/17/2019","NJ",2019,260,"7/18/2021","7/17/2018",-670,427,3
"1700","9/17/2019","PA",2019,260,"11/7/2017","9/22/2014",679,1821,12
"1701","9/17/2020","NJ",2020,261,"7/18/2021","7/17/2018",-304,793,6
"1702","9/17/2020","PA",2020,261,"11/7/2017","9/22/2014",1045,2187,22
"1703","9/17/2021","NJ",2021,260,"7/18/2021","7/17/2018",61,1158,12
"1704","9/17/2021","NY",2021,260,"9/5/2019","8/14/2020",743,399,13
"1705","9/17/2021","PA",2021,260,"11/7/2017","9/22/2014",1410,2552,21
"1706","9/18/2018","PA",2018,261,"11/7/2017","9/22/2014",315,1457,3
"1707","9/18/2019","NJ",2019,261,"7/18/2021","7/17/2018",-669,428,1
"1708","9/18/2019","PA",2019,261,"11/7/2017","9/22/2014",680,1822,10
"1709","9/18/2020","NJ",2020,262,"7/18/2021","7/17/2018",-303,794,8
"1710","9/18/2020","PA",2020,262,"11/7/2017","9/22/2014",1046,2188,14
"1711","9/18/2021","NJ",2021,261,"7/18/2021","7/17/2018",62,1159,26
"1712","9/18/2021","NY",2021,261,"9/5/2019","8/14/2020",744,400,25
"1713","9/18/2021","PA",2021,261,"11/7/2017","9/22/2014",1411,2553,27
"1714","9/19/2017","PA",2017,262,"11/7/2017","9/22/2014",-49,1093,1
"1715","9/19/2018","PA",2018,262,"11/7/2017","9/22/2014",316,1458,6
"1716","9/19/2019","NJ",2019,262,"7/18/2021","7/17/2018",-668,429,1
"1717","9/19/2019","PA",2019,262,"11/7/2017","9/22/2014",681,1823,18
"1718","9/19/2020","NJ",2020,263,"7/18/2021","7/17/2018",-302,795,11
"1719","9/19/2020","PA",2020,263,"11/7/2017","9/22/2014",1047,2189,17
"1720","9/19/2021","NJ",2021,262,"7/18/2021","7/17/2018",63,1160,20
"1721","9/19/2021","NY",2021,262,"9/5/2019","8/14/2020",745,401,17
"1722","9/19/2021","PA",2021,262,"11/7/2017","9/22/2014",1412,2554,14
"1723","9/2/2018","PA",2018,245,"11/7/2017","9/22/2014",299,1441,2
"1724","9/2/2019","PA",2019,245,"11/7/2017","9/22/2014",664,1806,3
"1725","9/2/2020","PA",2020,246,"11/7/2017","9/22/2014",1030,2172,15
"1726","9/2/2021","NJ",2021,245,"7/18/2021","7/17/2018",46,1143,7
"1727","9/2/2021","NY",2021,245,"9/5/2019","8/14/2020",728,384,12
"1728","9/2/2021","PA",2021,245,"11/7/2017","9/22/2014",1395,2537,22
"1729","9/2/2022","NJ",2022,245,"7/18/2021","7/17/2018",411,1508,12
"1730","9/2/2022","NY",2022,245,"9/5/2019","8/14/2020",1093,749,6
"1731","9/2/2022","PA",2022,245,"11/7/2017","9/22/2014",1760,2902,12
"1732","9/20/2018","NJ",2018,263,"7/18/2021","7/17/2018",-1032,65,1
"1733","9/20/2018","PA",2018,263,"11/7/2017","9/22/2014",317,1459,19
"1734","9/20/2019","NJ",2019,263,"7/18/2021","7/17/2018",-667,430,2
"1735","9/20/2019","PA",2019,263,"11/7/2017","9/22/2014",682,1824,23
"1736","9/20/2020","NJ",2020,264,"7/18/2021","7/17/2018",-301,796,2
"1737","9/20/2020","PA",2020,264,"11/7/2017","9/22/2014",1048,2190,15
"1738","9/20/2021","NJ",2021,263,"7/18/2021","7/17/2018",64,1161,6
"1739","9/20/2021","NY",2021,263,"9/5/2019","8/14/2020",746,402,13
"1740","9/20/2021","PA",2021,263,"11/7/2017","9/22/2014",1413,2555,11
"1741","9/21/2017","PA",2017,264,"11/7/2017","9/22/2014",-47,1095,1
"1742","9/21/2018","PA",2018,264,"11/7/2017","9/22/2014",318,1460,19
"1743","9/21/2019","NJ",2019,264,"7/18/2021","7/17/2018",-666,431,1
"1744","9/21/2019","PA",2019,264,"11/7/2017","9/22/2014",683,1825,22
"1745","9/21/2020","NJ",2020,265,"7/18/2021","7/17/2018",-300,797,1
"1746","9/21/2020","PA",2020,265,"11/7/2017","9/22/2014",1049,2191,18
"1747","9/21/2021","NJ",2021,264,"7/18/2021","7/17/2018",65,1162,15
"1748","9/21/2021","NY",2021,264,"9/5/2019","8/14/2020",747,403,16
"1749","9/21/2021","PA",2021,264,"11/7/2017","9/22/2014",1414,2556,5
"1750","9/22/2018","PA",2018,265,"11/7/2017","9/22/2014",319,1461,3
"1751","9/22/2019","NJ",2019,265,"7/18/2021","7/17/2018",-665,432,2
"1752","9/22/2019","NY",2019,265,"9/5/2019","8/14/2020",17,-327,1
"1753","9/22/2019","PA",2019,265,"11/7/2017","9/22/2014",684,1826,12
"1754","9/22/2020","NJ",2020,266,"7/18/2021","7/17/2018",-299,798,2
"1755","9/22/2020","PA",2020,266,"11/7/2017","9/22/2014",1050,2192,15
"1756","9/22/2021","NJ",2021,265,"7/18/2021","7/17/2018",66,1163,54
"1757","9/22/2021","NY",2021,265,"9/5/2019","8/14/2020",748,404,7
"1758","9/22/2021","PA",2021,265,"11/7/2017","9/22/2014",1415,2557,5
"1759","9/23/2018","PA",2018,266,"11/7/2017","9/22/2014",320,1462,3
"1760","9/23/2019","PA",2019,266,"11/7/2017","9/22/2014",685,1827,26
"1761","9/23/2020","NJ",2020,267,"7/18/2021","7/17/2018",-298,799,12
"1762","9/23/2020","PA",2020,267,"11/7/2017","9/22/2014",1051,2193,44
"1763","9/23/2021","NJ",2021,266,"7/18/2021","7/17/2018",67,1164,18
"1764","9/23/2021","NY",2021,266,"9/5/2019","8/14/2020",749,405,6
"1765","9/24/2018","PA",2018,267,"11/7/2017","9/22/2014",321,1463,2
"1766","9/24/2019","NJ",2019,267,"7/18/2021","7/17/2018",-663,434,1
"1767","9/24/2019","PA",2019,267,"11/7/2017","9/22/2014",686,1828,18
"1768","9/24/2020","NJ",2020,268,"7/18/2021","7/17/2018",-297,800,6
"1769","9/24/2020","PA",2020,268,"11/7/2017","9/22/2014",1052,2194,33
"1770","9/24/2021","NJ",2021,267,"7/18/2021","7/17/2018",68,1165,22
"1771","9/24/2021","NY",2021,267,"9/5/2019","8/14/2020",750,406,10
"1772","9/24/2021","PA",2021,267,"11/7/2017","9/22/2014",1417,2559,12
"1773","9/25/2018","PA",2018,268,"11/7/2017","9/22/2014",322,1464,1
"1774","9/25/2019","NJ",2019,268,"7/18/2021","7/17/2018",-662,435,4
"1775","9/25/2019","PA",2019,268,"11/7/2017","9/22/2014",687,1829,19
"1776","9/25/2020","NJ",2020,269,"7/18/2021","7/17/2018",-296,801,28
"1777","9/25/2020","NY",2020,269,"9/5/2019","8/14/2020",386,42,1
"1778","9/25/2020","PA",2020,269,"11/7/2017","9/22/2014",1053,2195,51
"1779","9/25/2021","NJ",2021,268,"7/18/2021","7/17/2018",69,1166,21
"1780","9/25/2021","NY",2021,268,"9/5/2019","8/14/2020",751,407,13
"1781","9/25/2021","PA",2021,268,"11/7/2017","9/22/2014",1418,2560,37
"1782","9/26/2018","PA",2018,269,"11/7/2017","9/22/2014",323,1465,7
"1783","9/26/2019","PA",2019,269,"11/7/2017","9/22/2014",688,1830,14
"1784","9/26/2020","NJ",2020,270,"7/18/2021","7/17/2018",-295,802,10
"1785","9/26/2020","NY",2020,270,"9/5/2019","8/14/2020",387,43,1
"1786","9/26/2020","PA",2020,270,"11/7/2017","9/22/2014",1054,2196,18
"1787","9/26/2021","NJ",2021,269,"7/18/2021","7/17/2018",70,1167,13
"1788","9/26/2021","NY",2021,269,"9/5/2019","8/14/2020",752,408,9
"1789","9/26/2021","PA",2021,269,"11/7/2017","9/22/2014",1419,2561,8
"1790","9/27/2017","PA",2017,270,"11/7/2017","9/22/2014",-41,1101,1
"1791","9/27/2018","PA",2018,270,"11/7/2017","9/22/2014",324,1466,2
"1792","9/27/2019","NJ",2019,270,"7/18/2021","7/17/2018",-660,437,3
"1793","9/27/2019","PA",2019,270,"11/7/2017","9/22/2014",689,1831,10
"1794","9/27/2020","NJ",2020,271,"7/18/2021","7/17/2018",-294,803,19
"1795","9/27/2020","NY",2020,271,"9/5/2019","8/14/2020",388,44,1
"1796","9/27/2020","PA",2020,271,"11/7/2017","9/22/2014",1055,2197,20
"1797","9/27/2021","NJ",2021,270,"7/18/2021","7/17/2018",71,1168,13
"1798","9/27/2021","NY",2021,270,"9/5/2019","8/14/2020",753,409,18
"1799","9/27/2021","PA",2021,270,"11/7/2017","9/22/2014",1420,2562,9
"1800","9/28/2018","PA",2018,271,"11/7/2017","9/22/2014",325,1467,2
"1801","9/28/2019","NJ",2019,271,"7/18/2021","7/17/2018",-659,438,1
"1802","9/28/2019","PA",2019,271,"11/7/2017","9/22/2014",690,1832,13
"1803","9/28/2020","NJ",2020,272,"7/18/2021","7/17/2018",-293,804,3
"1804","9/28/2020","PA",2020,272,"11/7/2017","9/22/2014",1056,2198,40
"1805","9/28/2021","NJ",2021,271,"7/18/2021","7/17/2018",72,1169,17
"1806","9/28/2021","PA",2021,271,"11/7/2017","9/22/2014",1421,2563,8
"1807","9/29/2018","PA",2018,272,"11/7/2017","9/22/2014",326,1468,11
"1808","9/29/2019","NJ",2019,272,"7/18/2021","7/17/2018",-658,439,2
"1809","9/29/2019","PA",2019,272,"11/7/2017","9/22/2014",691,1833,21
"1810","9/29/2020","NJ",2020,273,"7/18/2021","7/17/2018",-292,805,9
"1811","9/29/2020","PA",2020,273,"11/7/2017","9/22/2014",1057,2199,20
"1812","9/29/2021","NJ",2021,272,"7/18/2021","7/17/2018",73,1170,14
"1813","9/29/2021","NY",2021,272,"9/5/2019","8/14/2020",755,411,13
"1814","9/29/2021","PA",2021,272,"11/7/2017","9/22/2014",1422,2564,12
"1815","9/3/2017","PA",2017,246,"11/7/2017","9/22/2014",-65,1077,1
"1816","9/3/2018","PA",2018,246,"11/7/2017","9/22/2014",300,1442,4
"1817","9/3/2019","PA",2019,246,"11/7/2017","9/22/2014",665,1807,11
"1818","9/3/2020","NJ",2020,247,"7/18/2021","7/17/2018",-318,779,4
"1819","9/3/2020","NY",2020,247,"9/5/2019","8/14/2020",364,20,1
"1820","9/3/2020","PA",2020,247,"11/7/2017","9/22/2014",1031,2173,45
"1821","9/3/2021","NJ",2021,246,"7/18/2021","7/17/2018",47,1144,10
"1822","9/3/2021","NY",2021,246,"9/5/2019","8/14/2020",729,385,21
"1823","9/3/2021","PA",2021,246,"11/7/2017","9/22/2014",1396,2538,14
"1824","9/3/2022","NJ",2022,246,"7/18/2021","7/17/2018",412,1509,21
"1825","9/3/2022","NY",2022,246,"9/5/2019","8/14/2020",1094,750,18
"1826","9/3/2022","OH",2022,246,"6/29/2022","8/26/2021",66,373,1
"1827","9/3/2022","PA",2022,246,"11/7/2017","9/22/2014",1761,2903,17
"1828","9/30/2018","PA",2018,273,"11/7/2017","9/22/2014",327,1469,8
"1829","9/30/2019","PA",2019,273,"11/7/2017","9/22/2014",692,1834,13
"1830","9/30/2020","NJ",2020,274,"7/18/2021","7/17/2018",-291,806,5
"1831","9/30/2020","PA",2020,274,"11/7/2017","9/22/2014",1058,2200,15
"1832","9/30/2021","NJ",2021,273,"7/18/2021","7/17/2018",74,1171,21
"1833","9/30/2021","NY",2021,273,"9/5/2019","8/14/2020",756,412,2
"1834","9/30/2021","PA",2021,273,"11/7/2017","9/22/2014",1423,2565,10
"1835","9/4/2018","PA",2018,247,"11/7/2017","9/22/2014",301,1443,1
"1836","9/4/2019","NJ",2019,247,"7/18/2021","7/17/2018",-683,414,1
"1837","9/4/2019","PA",2019,247,"11/7/2017","9/22/2014",666,1808,6
"1838","9/4/2020","NJ",2020,248,"7/18/2021","7/17/2018",-317,780,13
"1839","9/4/2020","NY",2020,248,"9/5/2019","8/14/2020",365,21,3
"1840","9/4/2020","PA",2020,248,"11/7/2017","9/22/2014",1032,2174,14
"1841","9/4/2021","NJ",2021,247,"7/18/2021","7/17/2018",48,1145,17
"1842","9/4/2021","NY",2021,247,"9/5/2019","8/14/2020",730,386,14
"1843","9/4/2021","PA",2021,247,"11/7/2017","9/22/2014",1397,2539,13
"1844","9/4/2022","NJ",2022,247,"7/18/2021","7/17/2018",413,1510,18
"1845","9/4/2022","NY",2022,247,"9/5/2019","8/14/2020",1095,751,35
"1846","9/4/2022","PA",2022,247,"11/7/2017","9/22/2014",1762,2904,18
"1847","9/5/2017","PA",2017,248,"11/7/2017","9/22/2014",-63,1079,1
"1848","9/5/2018","PA",2018,248,"11/7/2017","9/22/2014",302,1444,2
"1849","9/5/2019","NY",2019,248,"9/5/2019","8/14/2020",0,-344,1
"1850","9/5/2019","PA",2019,248,"11/7/2017","9/22/2014",667,1809,10
"1851","9/5/2020","NJ",2020,249,"7/18/2021","7/17/2018",-316,781,4
"1852","9/5/2020","NY",2020,249,"9/5/2019","8/14/2020",366,22,11
"1853","9/5/2020","PA",2020,249,"11/7/2017","9/22/2014",1033,2175,22
"1854","9/5/2021","NJ",2021,248,"7/18/2021","7/17/2018",49,1146,11
"1855","9/5/2021","NY",2021,248,"9/5/2019","8/14/2020",731,387,12
"1856","9/5/2021","PA",2021,248,"11/7/2017","9/22/2014",1398,2540,5
"1857","9/5/2022","NJ",2022,248,"7/18/2021","7/17/2018",414,1511,15
"1858","9/5/2022","NY",2022,248,"9/5/2019","8/14/2020",1096,752,30
"1859","9/5/2022","OH",2022,248,"6/29/2022","8/26/2021",68,375,2
"1860","9/5/2022","PA",2022,248,"11/7/2017","9/22/2014",1763,2905,10
"1861","9/6/2018","PA",2018,249,"11/7/2017","9/22/2014",303,1445,1
"1862","9/6/2019","PA",2019,249,"11/7/2017","9/22/2014",668,1810,8
"1863","9/6/2020","NJ",2020,250,"7/18/2021","7/17/2018",-315,782,10
"1864","9/6/2020","NY",2020,250,"9/5/2019","8/14/2020",367,23,2
"1865","9/6/2020","PA",2020,250,"11/7/2017","9/22/2014",1034,2176,17
"1866","9/6/2021","NJ",2021,249,"7/18/2021","7/17/2018",50,1147,19
"1867","9/6/2021","NY",2021,249,"9/5/2019","8/14/2020",732,388,31
"1868","9/6/2021","PA",2021,249,"11/7/2017","9/22/2014",1399,2541,15
"1869","9/6/2022","NJ",2022,249,"7/18/2021","7/17/2018",415,1512,9
"1870","9/6/2022","NY",2022,249,"9/5/2019","8/14/2020",1097,753,7
"1871","9/6/2022","OH",2022,249,"6/29/2022","8/26/2021",69,376,1
"1872","9/6/2022","PA",2022,249,"11/7/2017","9/22/2014",1764,2906,8
"1873","9/7/2018","PA",2018,250,"11/7/2017","9/22/2014",304,1446,4
"1874","9/7/2019","PA",2019,250,"11/7/2017","9/22/2014",669,1811,13
"1875","9/7/2020","NJ",2020,251,"7/18/2021","7/17/2018",-314,783,23
"1876","9/7/2020","NY",2020,251,"9/5/2019","8/14/2020",368,24,3
"1877","9/7/2020","PA",2020,251,"11/7/2017","9/22/2014",1035,2177,21
"1878","9/7/2021","NJ",2021,250,"7/18/2021","7/17/2018",51,1148,17
"1879","9/7/2021","NY",2021,250,"9/5/2019","8/14/2020",733,389,38
"1880","9/7/2021","PA",2021,250,"11/7/2017","9/22/2014",1400,2542,14
"1881","9/7/2022","NJ",2022,250,"7/18/2021","7/17/2018",416,1513,4
"1882","9/7/2022","NY",2022,250,"9/5/2019","8/14/2020",1098,754,18
"1883","9/7/2022","OH",2022,250,"6/29/2022","8/26/2021",70,377,1
"1884","9/7/2022","PA",2022,250,"11/7/2017","9/22/2014",1765,2907,4
"1885","9/8/2016","PA",2016,252,"11/7/2017","9/22/2014",-425,717,1
"1886","9/8/2017","PA",2017,251,"11/7/2017","9/22/2014",-60,1082,1
"1887","9/8/2018","PA",2018,251,"11/7/2017","9/22/2014",305,1447,9
"1888","9/8/2019","PA",2019,251,"11/7/2017","9/22/2014",670,1812,19
"1889","9/8/2020","NJ",2020,252,"7/18/2021","7/17/2018",-313,784,8
"1890","9/8/2020","NY",2020,252,"9/5/2019","8/14/2020",369,25,6
"1891","9/8/2020","PA",2020,252,"11/7/2017","9/22/2014",1036,2178,32
"1892","9/8/2021","NJ",2021,251,"7/18/2021","7/17/2018",52,1149,9
"1893","9/8/2021","NY",2021,251,"9/5/2019","8/14/2020",734,390,28
"1894","9/8/2021","PA",2021,251,"11/7/2017","9/22/2014",1401,2543,14
"1895","9/8/2022","NJ",2022,251,"7/18/2021","7/17/2018",417,1514,33
"1896","9/8/2022","NY",2022,251,"9/5/2019","8/14/2020",1099,755,18
"1897","9/8/2022","PA",2022,251,"11/7/2017","9/22/2014",1766,2908,19
"1898","9/9/2019","PA",2019,252,"11/7/2017","9/22/2014",671,1813,23
"1899","9/9/2020","NJ",2020,253,"7/18/2021","7/17/2018",-312,785,3
"1900","9/9/2020","NY",2020,253,"9/5/2019","8/14/2020",370,26,2
"1901","9/9/2020","PA",2020,253,"11/7/2017","9/22/2014",1037,2179,14
"1902","9/9/2021","NJ",2021,252,"7/18/2021","7/17/2018",53,1150,7
"1903","9/9/2021","NY",2021,252,"9/5/2019","8/14/2020",735,391,5
"1904","9/9/2021","PA",2021,252,"11/7/2017","9/22/2014",1402,2544,35
"1905","9/9/2022","NJ",2022,252,"7/18/2021","7/17/2018",418,1515,4
"1906","9/9/2022","NY",2022,252,"9/5/2019","8/14/2020",1100,756,1
"1907","9/9/2022","OH",2022,252,"6/29/2022","8/26/2021",72,379,1
"1908","9/9/2022","PA",2022,252,"11/7/2017","9/22/2014",1767,2909,2
