State,County,Date,Count,Population,PerCapitaPop,LogPerCapita,Year,DOY,DaysSinceFirstSight,DateBeg,DateEnd,FirstInvasion
NJ,Warren,7/10/2021 - 7/16/2021,3,109820,2.73174E-05,-4.563560185,2021,191,1088,7/10/2021, 7/16/2021,
NJ,Warren,7/17/2021 - 7/23/2021,1,109820,9.10581E-06,-5.040681439,2021,198,1095,7/17/2021, 7/23/2021,
NJ,Warren,7/24/2021 - 7/30/2021,3,109820,2.73174E-05,-4.563560185,2021,205,1102,7/24/2021, 7/30/2021,
NJ,Warren,7/31/2021 - 8/6/2021,1,109820,9.10581E-06,-5.040681439,2021,212,1109,7/31/2021, 8/6/2021,
NJ,Warren,8/7/2021 - 8/13/2021,5,109820,4.5529E-05,-4.341711435,2021,219,1116,8/7/2021, 8/13/2021,
NJ,Warren,8/14/2021 - 8/20/2021,10,109820,9.10581E-05,-4.040681439,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Warren,8/21/2021 - 8/27/2021,1,109820,9.10581E-06,-5.040681439,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Warren,9/4/2021 - 9/10/2021,2,109820,1.82116E-05,-4.739651444,2021,247,1144,9/4/2021, 9/10/2021,
NJ,Warren,9/18/2021 - 9/24/2021,3,109820,2.73174E-05,-4.563560185,2021,261,1158,9/18/2021, 9/24/2021,
NJ,Warren,9/25/2021 - 10/1/2021,4,109820,3.64232E-05,-4.438621448,2021,268,1165,9/25/2021, 10/1/2021,
NJ,Warren,10/2/2021 - 10/8/2021,3,109820,2.73174E-05,-4.563560185,2021,275,1172,10/2/2021, 10/8/2021,
NJ,Warren,10/9/2021 - 10/15/2021,3,109820,2.73174E-05,-4.563560185,2021,282,1179,10/9/2021, 10/15/2021,
NJ,Warren,10/16/2021 - 10/22/2021,1,109820,9.10581E-06,-5.040681439,2021,289,1186,10/16/2021, 10/22/2021,
NJ,Warren,5/28/2022 - 6/3/2022,2,109820,1.82116E-05,-4.739651444,2022,148,1410,5/28/2022, 6/3/2022,
NJ,Warren,6/4/2022 - 6/10/2022,1,109820,9.10581E-06,-5.040681439,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Warren,6/11/2022 - 6/17/2022,1,109820,9.10581E-06,-5.040681439,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Warren,6/18/2022 - 6/24/2022,4,109820,3.64232E-05,-4.438621448,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Warren,7/2/2022 - 7/8/2022,1,109820,9.10581E-06,-5.040681439,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Warren,7/16/2022 - 7/22/2022,9,109820,8.19523E-05,-4.08643893,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Warren,7/23/2022 - 7/29/2022,1,109820,9.10581E-06,-5.040681439,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Warren,7/30/2022 - 8/5/2022,3,109820,2.73174E-05,-4.563560185,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Warren,8/6/2022 - 8/12/2022,4,109820,3.64232E-05,-4.438621448,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Warren,8/13/2022 - 8/19/2022,5,109820,4.5529E-05,-4.341711435,2022,225,1487,8/13/2022, 8/19/2022,
NJ,Warren,8/20/2022 - 8/26/2022,2,109820,1.82116E-05,-4.739651444,2022,232,1494,8/20/2022, 8/26/2022,
