ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
7/16/2020,Delaware,PA,2020,198,11/7/2017,9/22/2014,982,2124,2
7/16/2020,Montgomery,PA,2020,198,11/7/2017,9/22/2014,982,2124,5
7/16/2020,Philadelphia,PA,2020,198,11/7/2017,9/22/2014,982,2124,8
7/17/2020,Bucks,PA,2020,199,11/7/2017,9/22/2014,983,2125,1
7/17/2020,Carbon,PA,2020,199,11/7/2017,9/22/2014,983,2125,1
7/17/2020,Monroe,PA,2020,199,11/7/2017,9/22/2014,983,2125,1
7/17/2020,Montgomery,PA,2020,199,11/7/2017,9/22/2014,983,2125,1
7/17/2020,Chester,PA,2020,199,11/7/2017,9/22/2014,983,2125,2
7/17/2020,Delaware,PA,2020,199,11/7/2017,9/22/2014,983,2125,2
7/17/2020,Lancaster,PA,2020,199,11/7/2017,9/22/2014,983,2125,2
7/17/2020,Philadelphia,PA,2020,199,11/7/2017,9/22/2014,983,2125,8
7/18/2020,Lancaster,PA,2020,200,11/7/2017,9/22/2014,984,2126,1
7/18/2020,Lehigh,PA,2020,200,11/7/2017,9/22/2014,984,2126,1
7/18/2020,Monroe,PA,2020,200,11/7/2017,9/22/2014,984,2126,1
7/18/2020,Northampton,PA,2020,200,11/7/2017,9/22/2014,984,2126,1
7/18/2020,Delaware,PA,2020,200,11/7/2017,9/22/2014,984,2126,4
7/18/2020,Bucks,PA,2020,200,11/7/2017,9/22/2014,984,2126,5
7/18/2020,Philadelphia,PA,2020,200,11/7/2017,9/22/2014,984,2126,6
7/19/2020,Chester,PA,2020,201,11/7/2017,9/22/2014,985,2127,1
7/19/2020,Delaware,PA,2020,201,11/7/2017,9/22/2014,985,2127,1
7/19/2020,Lancaster,PA,2020,201,11/7/2017,9/22/2014,985,2127,1
7/19/2020,Monroe,PA,2020,201,11/7/2017,9/22/2014,985,2127,1
7/19/2020,Schuylkill,PA,2020,201,11/7/2017,9/22/2014,985,2127,1
7/19/2020,Bucks,PA,2020,201,11/7/2017,9/22/2014,985,2127,2
7/19/2020,Berks,PA,2020,201,11/7/2017,9/22/2014,985,2127,3
7/19/2020,Montgomery,PA,2020,201,11/7/2017,9/22/2014,985,2127,3
7/20/2020,Lehigh,PA,2020,202,11/7/2017,9/22/2014,986,2128,1
7/20/2020,Northampton,PA,2020,202,11/7/2017,9/22/2014,986,2128,1
7/20/2020,Bucks,PA,2020,202,11/7/2017,9/22/2014,986,2128,2
7/20/2020,Delaware,PA,2020,202,11/7/2017,9/22/2014,986,2128,4
7/20/2020,Philadelphia,PA,2020,202,11/7/2017,9/22/2014,986,2128,5
7/20/2020,Montgomery,PA,2020,202,11/7/2017,9/22/2014,986,2128,6
7/21/2020,Bucks,PA,2020,203,11/7/2017,9/22/2014,987,2129,1
7/21/2020,Delaware,PA,2020,203,11/7/2017,9/22/2014,987,2129,1
7/21/2020,Montgomery,PA,2020,203,11/7/2017,9/22/2014,987,2129,2
7/21/2020,Philadelphia,PA,2020,203,11/7/2017,9/22/2014,987,2129,3
7/22/2020,Delaware,PA,2020,204,11/7/2017,9/22/2014,988,2130,1
7/22/2020,Montgomery,PA,2020,204,11/7/2017,9/22/2014,988,2130,1
7/22/2020,Bucks,PA,2020,204,11/7/2017,9/22/2014,988,2130,2
7/22/2020,Philadelphia,PA,2020,204,11/7/2017,9/22/2014,988,2130,4
7/23/2020,Berks,PA,2020,205,11/7/2017,9/22/2014,989,2131,1
7/23/2020,Delaware,PA,2020,205,11/7/2017,9/22/2014,989,2131,1
7/23/2020,Montgomery,PA,2020,205,11/7/2017,9/22/2014,989,2131,1
7/23/2020,Lancaster,PA,2020,205,11/7/2017,9/22/2014,989,2131,3
7/23/2020,Philadelphia,PA,2020,205,11/7/2017,9/22/2014,989,2131,3
7/24/2020,Chester,PA,2020,206,11/7/2017,9/22/2014,990,2132,1
7/24/2020,Delaware,PA,2020,206,11/7/2017,9/22/2014,990,2132,1
7/24/2020,Philadelphia,PA,2020,206,11/7/2017,9/22/2014,990,2132,1
7/24/2020,Bucks,PA,2020,206,11/7/2017,9/22/2014,990,2132,2
7/24/2020,Lancaster,PA,2020,206,11/7/2017,9/22/2014,990,2132,2
7/25/2020,Berks,PA,2020,207,11/7/2017,9/22/2014,991,2133,1
7/25/2020,Delaware,PA,2020,207,11/7/2017,9/22/2014,991,2133,1
7/25/2020,Lehigh,PA,2020,207,11/7/2017,9/22/2014,991,2133,1
7/25/2020,Monroe,PA,2020,207,11/7/2017,9/22/2014,991,2133,1
7/25/2020,Bucks,PA,2020,207,11/7/2017,9/22/2014,991,2133,2
7/25/2020,Chester,PA,2020,207,11/7/2017,9/22/2014,991,2133,2
7/25/2020,Lancaster,PA,2020,207,11/7/2017,9/22/2014,991,2133,2
7/25/2020,Montgomery,PA,2020,207,11/7/2017,9/22/2014,991,2133,2
7/25/2020,Northampton,PA,2020,207,11/7/2017,9/22/2014,991,2133,2
7/25/2020,Philadelphia,PA,2020,207,11/7/2017,9/22/2014,991,2133,9
7/26/2020,Berks,PA,2020,208,11/7/2017,9/22/2014,992,2134,1
7/26/2020,Lancaster,PA,2020,208,11/7/2017,9/22/2014,992,2134,1
7/26/2020,Lehigh,PA,2020,208,11/7/2017,9/22/2014,992,2134,1
7/26/2020,Bucks,PA,2020,208,11/7/2017,9/22/2014,992,2134,2
7/26/2020,Montgomery,PA,2020,208,11/7/2017,9/22/2014,992,2134,2
7/26/2020,Delaware,PA,2020,208,11/7/2017,9/22/2014,992,2134,3
7/26/2020,Philadelphia,PA,2020,208,11/7/2017,9/22/2014,992,2134,4
7/27/2020,Bucks,PA,2020,209,11/7/2017,9/22/2014,993,2135,1
7/27/2020,Lancaster,PA,2020,209,11/7/2017,9/22/2014,993,2135,1
7/27/2020,Lebanon,PA,2020,209,11/7/2017,9/22/2014,993,2135,1
7/27/2020,Philadelphia,PA,2020,209,11/7/2017,9/22/2014,993,2135,1
7/27/2020,Montgomery,PA,2020,209,11/7/2017,9/22/2014,993,2135,2
7/27/2020,Delaware,PA,2020,209,11/7/2017,9/22/2014,993,2135,3
7/28/2020,Berks,PA,2020,210,11/7/2017,9/22/2014,994,2136,1
7/28/2020,Bucks,PA,2020,210,11/7/2017,9/22/2014,994,2136,1
7/28/2020,Chester,PA,2020,210,11/7/2017,9/22/2014,994,2136,1
7/28/2020,Monroe,PA,2020,210,11/7/2017,9/22/2014,994,2136,1
7/28/2020,Montgomery,PA,2020,210,11/7/2017,9/22/2014,994,2136,1
7/28/2020,Philadelphia,PA,2020,210,11/7/2017,9/22/2014,994,2136,2
7/28/2020,Lancaster,PA,2020,210,11/7/2017,9/22/2014,994,2136,3
7/29/2020,Delaware,PA,2020,211,11/7/2017,9/22/2014,995,2137,1
7/29/2020,Monroe,PA,2020,211,11/7/2017,9/22/2014,995,2137,1
7/29/2020,Bucks,PA,2020,211,11/7/2017,9/22/2014,995,2137,4
7/29/2020,Philadelphia,PA,2020,211,11/7/2017,9/22/2014,995,2137,6
7/30/2020,Carbon,PA,2020,212,11/7/2017,9/22/2014,996,2138,1
7/30/2020,Lancaster,PA,2020,212,11/7/2017,9/22/2014,996,2138,1
7/30/2020,Philadelphia,PA,2020,212,11/7/2017,9/22/2014,996,2138,1
7/30/2020,Bucks,PA,2020,212,11/7/2017,9/22/2014,996,2138,2
7/30/2020,Delaware,PA,2020,212,11/7/2017,9/22/2014,996,2138,2
7/30/2020,Berks,PA,2020,212,11/7/2017,9/22/2014,996,2138,3
7/31/2020,Lebanon,PA,2020,213,11/7/2017,9/22/2014,997,2139,1
7/31/2020,Lehigh,PA,2020,213,11/7/2017,9/22/2014,997,2139,1
7/31/2020,York,PA,2020,213,11/7/2017,9/22/2014,997,2139,1
7/31/2020,Berks,PA,2020,213,11/7/2017,9/22/2014,997,2139,3
7/31/2020,Chester,PA,2020,213,11/7/2017,9/22/2014,997,2139,3
7/31/2020,Montgomery,PA,2020,213,11/7/2017,9/22/2014,997,2139,3
7/31/2020,Philadelphia,PA,2020,213,11/7/2017,9/22/2014,997,2139,3
8/1/2020,Dauphin,PA,2020,214,11/7/2017,9/22/2014,998,2140,1
8/1/2020,Northampton,PA,2020,214,11/7/2017,9/22/2014,998,2140,1
8/1/2020,Bucks,PA,2020,214,11/7/2017,9/22/2014,998,2140,2
8/1/2020,Delaware,PA,2020,214,11/7/2017,9/22/2014,998,2140,2
8/1/2020,Lancaster,PA,2020,214,11/7/2017,9/22/2014,998,2140,2
8/1/2020,Montgomery,PA,2020,214,11/7/2017,9/22/2014,998,2140,2
8/1/2020,Schuylkill,PA,2020,214,11/7/2017,9/22/2014,998,2140,2
8/1/2020,Chester,PA,2020,214,11/7/2017,9/22/2014,998,2140,6
8/1/2020,Philadelphia,PA,2020,214,11/7/2017,9/22/2014,998,2140,6
8/2/2020,Lancaster,PA,2020,215,11/7/2017,9/22/2014,999,2141,1
8/2/2020,Chester,PA,2020,215,11/7/2017,9/22/2014,999,2141,2
8/2/2020,Berks,PA,2020,215,11/7/2017,9/22/2014,999,2141,3
8/2/2020,Bucks,PA,2020,215,11/7/2017,9/22/2014,999,2141,3
8/2/2020,Montgomery,PA,2020,215,11/7/2017,9/22/2014,999,2141,3
8/2/2020,Philadelphia,PA,2020,215,11/7/2017,9/22/2014,999,2141,6
8/3/2020,Bucks,PA,2020,216,11/7/2017,9/22/2014,1000,2142,1
8/3/2020,Delaware,PA,2020,216,11/7/2017,9/22/2014,1000,2142,3
8/3/2020,Philadelphia,PA,2020,216,11/7/2017,9/22/2014,1000,2142,3
8/3/2020,Montgomery,PA,2020,216,11/7/2017,9/22/2014,1000,2142,4
8/4/2020,Carbon,PA,2020,217,11/7/2017,9/22/2014,1001,2143,1
8/4/2020,Delaware,PA,2020,217,11/7/2017,9/22/2014,1001,2143,1
8/4/2020,Lehigh,PA,2020,217,11/7/2017,9/22/2014,1001,2143,1
8/4/2020,Lycoming,PA,2020,217,11/7/2017,9/22/2014,1001,2143,1
8/4/2020,Montgomery,PA,2020,217,11/7/2017,9/22/2014,1001,2143,1
8/4/2020,Northampton,PA,2020,217,11/7/2017,9/22/2014,1001,2143,1
8/4/2020,Chester,PA,2020,217,11/7/2017,9/22/2014,1001,2143,3
8/4/2020,Philadelphia,PA,2020,217,11/7/2017,9/22/2014,1001,2143,6
8/4/2020,Bucks,PA,2020,217,11/7/2017,9/22/2014,1001,2143,9
8/5/2020,Dauphin,PA,2020,218,11/7/2017,9/22/2014,1002,2144,1
8/5/2020,Chester,PA,2020,218,11/7/2017,9/22/2014,1002,2144,2
8/5/2020,Delaware,PA,2020,218,11/7/2017,9/22/2014,1002,2144,2
8/5/2020,Lancaster,PA,2020,218,11/7/2017,9/22/2014,1002,2144,2
8/5/2020,Lehigh,PA,2020,218,11/7/2017,9/22/2014,1002,2144,2
8/5/2020,Montgomery,PA,2020,218,11/7/2017,9/22/2014,1002,2144,3
8/5/2020,Philadelphia,PA,2020,218,11/7/2017,9/22/2014,1002,2144,6
8/6/2020,Berks,PA,2020,219,11/7/2017,9/22/2014,1003,2145,1
8/6/2020,Bucks,PA,2020,219,11/7/2017,9/22/2014,1003,2145,1
8/6/2020,Montgomery,PA,2020,219,11/7/2017,9/22/2014,1003,2145,1
8/6/2020,Northampton,PA,2020,219,11/7/2017,9/22/2014,1003,2145,1
8/6/2020,Lancaster,PA,2020,219,11/7/2017,9/22/2014,1003,2145,2
8/6/2020,Lehigh,PA,2020,219,11/7/2017,9/22/2014,1003,2145,2
8/6/2020,Philadelphia,PA,2020,219,11/7/2017,9/22/2014,1003,2145,6
8/7/2020,Delaware,PA,2020,220,11/7/2017,9/22/2014,1004,2146,1
8/7/2020,Philadelphia,PA,2020,220,11/7/2017,9/22/2014,1004,2146,5
8/8/2020,Northampton,PA,2020,221,11/7/2017,9/22/2014,1005,2147,1
8/8/2020,Chester,PA,2020,221,11/7/2017,9/22/2014,1005,2147,2
8/8/2020,York,PA,2020,221,11/7/2017,9/22/2014,1005,2147,2
8/8/2020,Bucks,PA,2020,221,11/7/2017,9/22/2014,1005,2147,3
8/8/2020,Philadelphia,PA,2020,221,11/7/2017,9/22/2014,1005,2147,3
8/8/2020,Lancaster,PA,2020,221,11/7/2017,9/22/2014,1005,2147,4
8/8/2020,Montgomery,PA,2020,221,11/7/2017,9/22/2014,1005,2147,5
8/9/2020,Berks,PA,2020,222,11/7/2017,9/22/2014,1006,2148,1
8/9/2020,Carbon,PA,2020,222,11/7/2017,9/22/2014,1006,2148,1
8/9/2020,Lebanon,PA,2020,222,11/7/2017,9/22/2014,1006,2148,1
8/9/2020,Lehigh,PA,2020,222,11/7/2017,9/22/2014,1006,2148,1
8/9/2020,Montgomery,PA,2020,222,11/7/2017,9/22/2014,1006,2148,1
8/9/2020,Chester,PA,2020,222,11/7/2017,9/22/2014,1006,2148,3
8/9/2020,Delaware,PA,2020,222,11/7/2017,9/22/2014,1006,2148,3
8/9/2020,Lancaster,PA,2020,222,11/7/2017,9/22/2014,1006,2148,3
8/9/2020,Bucks,PA,2020,222,11/7/2017,9/22/2014,1006,2148,4
8/9/2020,Philadelphia,PA,2020,222,11/7/2017,9/22/2014,1006,2148,4
8/10/2020,Delaware,PA,2020,223,11/7/2017,9/22/2014,1007,2149,1
8/10/2020,Berks,PA,2020,223,11/7/2017,9/22/2014,1007,2149,2
8/10/2020,Lehigh,PA,2020,223,11/7/2017,9/22/2014,1007,2149,2
8/10/2020,Montgomery,PA,2020,223,11/7/2017,9/22/2014,1007,2149,2
8/10/2020,Bucks,PA,2020,223,11/7/2017,9/22/2014,1007,2149,3
8/10/2020,Chester,PA,2020,223,11/7/2017,9/22/2014,1007,2149,3
8/10/2020,Lancaster,PA,2020,223,11/7/2017,9/22/2014,1007,2149,3
8/10/2020,Philadelphia,PA,2020,223,11/7/2017,9/22/2014,1007,2149,5
8/11/2020,Bucks,PA,2020,224,11/7/2017,9/22/2014,1008,2150,1
8/11/2020,Chester,PA,2020,224,11/7/2017,9/22/2014,1008,2150,1
8/11/2020,Lancaster,PA,2020,224,11/7/2017,9/22/2014,1008,2150,2
8/11/2020,Montgomery,PA,2020,224,11/7/2017,9/22/2014,1008,2150,3
8/11/2020,Philadelphia,PA,2020,224,11/7/2017,9/22/2014,1008,2150,4
8/11/2020,Carbon,PA,2020,224,11/7/2017,9/22/2014,1008,2150,16
8/12/2020,Berks,PA,2020,225,11/7/2017,9/22/2014,1009,2151,1
8/12/2020,Chester,PA,2020,225,11/7/2017,9/22/2014,1009,2151,1
8/12/2020,Lancaster,PA,2020,225,11/7/2017,9/22/2014,1009,2151,1
8/12/2020,Lebanon,PA,2020,225,11/7/2017,9/22/2014,1009,2151,1
8/12/2020,Northampton,PA,2020,225,11/7/2017,9/22/2014,1009,2151,1
8/12/2020,Bucks,PA,2020,225,11/7/2017,9/22/2014,1009,2151,2
8/12/2020,Montgomery,PA,2020,225,11/7/2017,9/22/2014,1009,2151,2
8/12/2020,Philadelphia,PA,2020,225,11/7/2017,9/22/2014,1009,2151,5
8/12/2020,Carbon,PA,2020,225,11/7/2017,9/22/2014,1009,2151,6
8/13/2020,Bucks,PA,2020,226,11/7/2017,9/22/2014,1010,2152,1
8/13/2020,Carbon,PA,2020,226,11/7/2017,9/22/2014,1010,2152,1
8/13/2020,Schuylkill,PA,2020,226,11/7/2017,9/22/2014,1010,2152,1
8/13/2020,Lancaster,PA,2020,226,11/7/2017,9/22/2014,1010,2152,2
8/13/2020,Lehigh,PA,2020,226,11/7/2017,9/22/2014,1010,2152,2
8/13/2020,Montgomery,PA,2020,226,11/7/2017,9/22/2014,1010,2152,2
8/13/2020,Chester,PA,2020,226,11/7/2017,9/22/2014,1010,2152,4
8/13/2020,Philadelphia,PA,2020,226,11/7/2017,9/22/2014,1010,2152,4
8/14/2020,Delaware,PA,2020,227,11/7/2017,9/22/2014,1011,2153,1
8/14/2020,Monroe,PA,2020,227,11/7/2017,9/22/2014,1011,2153,1
8/14/2020,Northampton,PA,2020,227,11/7/2017,9/22/2014,1011,2153,1
8/14/2020,Philadelphia,PA,2020,227,11/7/2017,9/22/2014,1011,2153,1
8/14/2020,Berks,PA,2020,227,11/7/2017,9/22/2014,1011,2153,3
8/14/2020,Bucks,PA,2020,227,11/7/2017,9/22/2014,1011,2153,3
8/14/2020,Chester,PA,2020,227,11/7/2017,9/22/2014,1011,2153,3
8/14/2020,Montgomery,PA,2020,227,11/7/2017,9/22/2014,1011,2153,3
8/14/2020,Lancaster,PA,2020,227,11/7/2017,9/22/2014,1011,2153,4
8/15/2020,Berks,PA,2020,228,11/7/2017,9/22/2014,1012,2154,1
8/15/2020,Lancaster,PA,2020,228,11/7/2017,9/22/2014,1012,2154,1
8/15/2020,Lebanon,PA,2020,228,11/7/2017,9/22/2014,1012,2154,1
8/15/2020,Northampton,PA,2020,228,11/7/2017,9/22/2014,1012,2154,1
8/15/2020,Carbon,PA,2020,228,11/7/2017,9/22/2014,1012,2154,2
8/15/2020,Delaware,PA,2020,228,11/7/2017,9/22/2014,1012,2154,3
8/15/2020,Montgomery,PA,2020,228,11/7/2017,9/22/2014,1012,2154,3
8/15/2020,Chester,PA,2020,228,11/7/2017,9/22/2014,1012,2154,5
8/15/2020,Philadelphia,PA,2020,228,11/7/2017,9/22/2014,1012,2154,6
8/16/2020,Dauphin,PA,2020,229,11/7/2017,9/22/2014,1013,2155,1
8/16/2020,Philadelphia,PA,2020,229,11/7/2017,9/22/2014,1013,2155,1
8/16/2020,Schuylkill,PA,2020,229,11/7/2017,9/22/2014,1013,2155,1
8/16/2020,Bucks,PA,2020,229,11/7/2017,9/22/2014,1013,2155,2
8/16/2020,Chester,PA,2020,229,11/7/2017,9/22/2014,1013,2155,2
8/16/2020,Delaware,PA,2020,229,11/7/2017,9/22/2014,1013,2155,2
8/17/2020,Chester,PA,2020,230,11/7/2017,9/22/2014,1014,2156,1
8/17/2020,Delaware,PA,2020,230,11/7/2017,9/22/2014,1014,2156,1
8/17/2020,Montgomery,PA,2020,230,11/7/2017,9/22/2014,1014,2156,1
8/17/2020,Lancaster,PA,2020,230,11/7/2017,9/22/2014,1014,2156,2
8/17/2020,Lebanon,PA,2020,230,11/7/2017,9/22/2014,1014,2156,2
8/17/2020,Philadelphia,PA,2020,230,11/7/2017,9/22/2014,1014,2156,5
8/18/2020,Dauphin,PA,2020,231,11/7/2017,9/22/2014,1015,2157,1
8/18/2020,Lancaster,PA,2020,231,11/7/2017,9/22/2014,1015,2157,1
8/18/2020,Montgomery,PA,2020,231,11/7/2017,9/22/2014,1015,2157,1
8/18/2020,Delaware,PA,2020,231,11/7/2017,9/22/2014,1015,2157,3
8/18/2020,Philadelphia,PA,2020,231,11/7/2017,9/22/2014,1015,2157,4
8/19/2020,Berks,PA,2020,232,11/7/2017,9/22/2014,1016,2158,1
8/19/2020,Philadelphia,PA,2020,232,11/7/2017,9/22/2014,1016,2158,1
8/19/2020,Bucks,PA,2020,232,11/7/2017,9/22/2014,1016,2158,2
8/19/2020,Montgomery,PA,2020,232,11/7/2017,9/22/2014,1016,2158,2
8/19/2020,Delaware,PA,2020,232,11/7/2017,9/22/2014,1016,2158,3
8/20/2020,Bucks,PA,2020,233,11/7/2017,9/22/2014,1017,2159,1
8/20/2020,Delaware,PA,2020,233,11/7/2017,9/22/2014,1017,2159,1
8/20/2020,Montgomery,PA,2020,233,11/7/2017,9/22/2014,1017,2159,1
8/20/2020,Northampton,PA,2020,233,11/7/2017,9/22/2014,1017,2159,1
8/21/2020,Lancaster,PA,2020,234,11/7/2017,9/22/2014,1018,2160,1
8/21/2020,Chester,PA,2020,234,11/7/2017,9/22/2014,1018,2160,2
8/21/2020,Delaware,PA,2020,234,11/7/2017,9/22/2014,1018,2160,2
8/21/2020,Lebanon,PA,2020,234,11/7/2017,9/22/2014,1018,2160,2
8/21/2020,Philadelphia,PA,2020,234,11/7/2017,9/22/2014,1018,2160,4
8/21/2020,Bucks,PA,2020,234,11/7/2017,9/22/2014,1018,2160,10
8/22/2020,Chester,PA,2020,235,11/7/2017,9/22/2014,1019,2161,1
8/22/2020,Delaware,PA,2020,235,11/7/2017,9/22/2014,1019,2161,1
8/22/2020,Monroe,PA,2020,235,11/7/2017,9/22/2014,1019,2161,1
8/22/2020,Northampton,PA,2020,235,11/7/2017,9/22/2014,1019,2161,1
8/22/2020,Berks,PA,2020,235,11/7/2017,9/22/2014,1019,2161,2
8/22/2020,Lancaster,PA,2020,235,11/7/2017,9/22/2014,1019,2161,2
8/22/2020,Schuylkill,PA,2020,235,11/7/2017,9/22/2014,1019,2161,2
8/22/2020,Philadelphia,PA,2020,235,11/7/2017,9/22/2014,1019,2161,3
8/22/2020,Montgomery,PA,2020,235,11/7/2017,9/22/2014,1019,2161,4
8/22/2020,Bucks,PA,2020,235,11/7/2017,9/22/2014,1019,2161,7
8/23/2020,Berks,PA,2020,236,11/7/2017,9/22/2014,1020,2162,1
8/23/2020,Bucks,PA,2020,236,11/7/2017,9/22/2014,1020,2162,1
8/23/2020,Northampton,PA,2020,236,11/7/2017,9/22/2014,1020,2162,1
8/23/2020,Chester,PA,2020,236,11/7/2017,9/22/2014,1020,2162,3
8/23/2020,Lancaster,PA,2020,236,11/7/2017,9/22/2014,1020,2162,3
8/23/2020,Philadelphia,PA,2020,236,11/7/2017,9/22/2014,1020,2162,3
8/23/2020,Delaware,PA,2020,236,11/7/2017,9/22/2014,1020,2162,4
8/23/2020,Montgomery,PA,2020,236,11/7/2017,9/22/2014,1020,2162,5
8/24/2020,Northampton,PA,2020,237,11/7/2017,9/22/2014,1021,2163,1
8/24/2020,Bucks,PA,2020,237,11/7/2017,9/22/2014,1021,2163,2
8/24/2020,Lancaster,PA,2020,237,11/7/2017,9/22/2014,1021,2163,2
8/24/2020,Schuylkill,PA,2020,237,11/7/2017,9/22/2014,1021,2163,2
8/24/2020,Montgomery,PA,2020,237,11/7/2017,9/22/2014,1021,2163,3
8/25/2020,Montgomery,PA,2020,238,11/7/2017,9/22/2014,1022,2164,1
8/25/2020,Schuylkill,PA,2020,238,11/7/2017,9/22/2014,1022,2164,1
8/25/2020,Bucks,PA,2020,238,11/7/2017,9/22/2014,1022,2164,2
8/25/2020,Northampton,PA,2020,238,11/7/2017,9/22/2014,1022,2164,2
8/25/2020,Philadelphia,PA,2020,238,11/7/2017,9/22/2014,1022,2164,4
8/26/2020,Carbon,PA,2020,239,11/7/2017,9/22/2014,1023,2165,1
8/26/2020,Lehigh,PA,2020,239,11/7/2017,9/22/2014,1023,2165,1
8/26/2020,Montgomery,PA,2020,239,11/7/2017,9/22/2014,1023,2165,1
8/26/2020,Northampton,PA,2020,239,11/7/2017,9/22/2014,1023,2165,1
8/26/2020,Philadelphia,PA,2020,239,11/7/2017,9/22/2014,1023,2165,1
8/26/2020,Dauphin,PA,2020,239,11/7/2017,9/22/2014,1023,2165,2
8/26/2020,Chester,PA,2020,239,11/7/2017,9/22/2014,1023,2165,3
8/26/2020,Lancaster,PA,2020,239,11/7/2017,9/22/2014,1023,2165,3
8/26/2020,Lebanon,PA,2020,239,11/7/2017,9/22/2014,1023,2165,3
8/27/2020,Bucks,PA,2020,240,11/7/2017,9/22/2014,1024,2166,1
8/27/2020,Lancaster,PA,2020,240,11/7/2017,9/22/2014,1024,2166,1
8/27/2020,Lebanon,PA,2020,240,11/7/2017,9/22/2014,1024,2166,1
8/27/2020,Monroe,PA,2020,240,11/7/2017,9/22/2014,1024,2166,1
8/27/2020,Lehigh,PA,2020,240,11/7/2017,9/22/2014,1024,2166,20
8/28/2020,Bucks,PA,2020,241,11/7/2017,9/22/2014,1025,2167,1
8/28/2020,Carbon,PA,2020,241,11/7/2017,9/22/2014,1025,2167,1
8/28/2020,Lebanon,PA,2020,241,11/7/2017,9/22/2014,1025,2167,1
8/28/2020,Montgomery,PA,2020,241,11/7/2017,9/22/2014,1025,2167,1
8/28/2020,Philadelphia,PA,2020,241,11/7/2017,9/22/2014,1025,2167,1
8/28/2020,Chester,PA,2020,241,11/7/2017,9/22/2014,1025,2167,2
8/28/2020,Northampton,PA,2020,241,11/7/2017,9/22/2014,1025,2167,2
8/28/2020,Lehigh,PA,2020,241,11/7/2017,9/22/2014,1025,2167,3
8/29/2020,Bucks,PA,2020,242,11/7/2017,9/22/2014,1026,2168,1
8/29/2020,Chester,PA,2020,242,11/7/2017,9/22/2014,1026,2168,1
8/29/2020,Monroe,PA,2020,242,11/7/2017,9/22/2014,1026,2168,1
8/29/2020,Montgomery,PA,2020,242,11/7/2017,9/22/2014,1026,2168,1
8/29/2020,Berks,PA,2020,242,11/7/2017,9/22/2014,1026,2168,2
8/29/2020,Lebanon,PA,2020,242,11/7/2017,9/22/2014,1026,2168,2
8/29/2020,Philadelphia,PA,2020,242,11/7/2017,9/22/2014,1026,2168,4
8/30/2020,Montgomery,PA,2020,243,11/7/2017,9/22/2014,1027,2169,1
8/30/2020,Schuylkill,PA,2020,243,11/7/2017,9/22/2014,1027,2169,1
8/30/2020,Berks,PA,2020,243,11/7/2017,9/22/2014,1027,2169,2
8/30/2020,Lehigh,PA,2020,243,11/7/2017,9/22/2014,1027,2169,2
8/30/2020,Chester,PA,2020,243,11/7/2017,9/22/2014,1027,2169,3
8/30/2020,Delaware,PA,2020,243,11/7/2017,9/22/2014,1027,2169,3
8/30/2020,Northampton,PA,2020,243,11/7/2017,9/22/2014,1027,2169,3
8/30/2020,Philadelphia,PA,2020,243,11/7/2017,9/22/2014,1027,2169,3
8/31/2020,Berks,PA,2020,244,11/7/2017,9/22/2014,1028,2170,1
8/31/2020,Carbon,PA,2020,244,11/7/2017,9/22/2014,1028,2170,1
8/31/2020,Lehigh,PA,2020,244,11/7/2017,9/22/2014,1028,2170,1
8/31/2020,Northampton,PA,2020,244,11/7/2017,9/22/2014,1028,2170,1
8/31/2020,Chester,PA,2020,244,11/7/2017,9/22/2014,1028,2170,4
9/1/2020,Berks,PA,2020,245,11/7/2017,9/22/2014,1029,2171,1
9/1/2020,Chester,PA,2020,245,11/7/2017,9/22/2014,1029,2171,2
9/1/2020,Northampton,PA,2020,245,11/7/2017,9/22/2014,1029,2171,2
9/1/2020,Philadelphia,PA,2020,245,11/7/2017,9/22/2014,1029,2171,2
9/1/2020,Bucks,PA,2020,245,11/7/2017,9/22/2014,1029,2171,3
9/2/2020,Lehigh,PA,2020,246,11/7/2017,9/22/2014,1030,2172,1
9/2/2020,Philadelphia,PA,2020,246,11/7/2017,9/22/2014,1030,2172,1
9/2/2020,Bucks,PA,2020,246,11/7/2017,9/22/2014,1030,2172,2
9/2/2020,Chester,PA,2020,246,11/7/2017,9/22/2014,1030,2172,2
9/2/2020,Delaware,PA,2020,246,11/7/2017,9/22/2014,1030,2172,2
9/2/2020,Lebanon,PA,2020,246,11/7/2017,9/22/2014,1030,2172,2
9/2/2020,Montgomery,PA,2020,246,11/7/2017,9/22/2014,1030,2172,2
9/2/2020,Lancaster,PA,2020,246,11/7/2017,9/22/2014,1030,2172,3
9/3/2020,Lancaster,PA,2020,247,11/7/2017,9/22/2014,1031,2173,2
9/3/2020,Northampton,PA,2020,247,11/7/2017,9/22/2014,1031,2173,2
9/3/2020,Schuylkill,PA,2020,247,11/7/2017,9/22/2014,1031,2173,2
9/3/2020,Carbon,PA,2020,247,11/7/2017,9/22/2014,1031,2173,3
9/3/2020,Chester,PA,2020,247,11/7/2017,9/22/2014,1031,2173,3
9/3/2020,Philadelphia,PA,2020,247,11/7/2017,9/22/2014,1031,2173,4
9/3/2020,Bucks,PA,2020,247,11/7/2017,9/22/2014,1031,2173,8
9/3/2020,Lehigh,PA,2020,247,11/7/2017,9/22/2014,1031,2173,8
